NPI,lst_nm,frst_nm,measure_cd,measure_title,attestation_value,patient_count,star_value,collection_type
1629077714,WAZAZ,HOUSEIN,MIPS_EC_236_overall,Controlling High Blood Pressure,,577,,EHR
1629188131,MCDERMOTT,PATRICK,MIPS_EC_236_overall,Controlling High Blood Pressure,,375,,EHR
1639131352,TRISTER,JON,MIPS_EC_236_overall,Controlling High Blood Pressure,,772,,EHR
1649256751,RIBEIRO,EDUARDO,MIPS_EC_236_overall,Controlling High Blood Pressure,,64,,EHR
1649359845,GITTZUS,JAMES,MIPS_EC_236_overall,Controlling High Blood Pressure,,532,,EHR
1659304319,WEISMAN,EVAN,MIPS_EC_236_overall,Controlling High Blood Pressure,,398,,EHR
1659347961,MENDES,ANTONIO,MIPS_EC_236_overall,Controlling High Blood Pressure,,278,,EHR
1669664314,STUPAK,DANIEL,MIPS_EC_236_overall,Controlling High Blood Pressure,,39,,EHR
1669670584,TYSON,ADAM,MIPS_EC_236_overall,Controlling High Blood Pressure,,835,,EHR
1679538714,JEWETT,FREDERIC,MIPS_EC_236_overall,Controlling High Blood Pressure,,64,,EHR
1679547830,GUARNIERI,KENNETH,MIPS_EC_236_overall,Controlling High Blood Pressure,,532,,EHR
1679591168,ROSENBERG,BRADLEY,MIPS_EC_236_overall,Controlling High Blood Pressure,,794,,EHR
1679884779,NIELSEN,NATALIE,MIPS_EC_236_overall,Controlling High Blood Pressure,,200,,EHR
1689058695,CHOVITCH,JENNIFER,MIPS_EC_236_overall,Controlling High Blood Pressure,,400,,EHR
1699189670,MODI,SACHIN,MIPS_EC_236_overall,Controlling High Blood Pressure,,86,,EHR
1699785469,BLUTH,LAWRENCE,MIPS_EC_236_overall,Controlling High Blood Pressure,,350,,EHR
1700827938,PATEL,KANU,MIPS_EC_236_overall,Controlling High Blood Pressure,,438,,EHR
1710057351,JOHNSON,WILLIAM,MIPS_EC_236_overall,Controlling High Blood Pressure,,123,,EHR
1710969282,SALURAND,ELLEN,MIPS_EC_236_overall,Controlling High Blood Pressure,,69,,EHR
1710978119,MCPHILLIPS,BRIAN,MIPS_EC_236_overall,Controlling High Blood Pressure,,734,,EHR
1720044811,RIVERA,JOHN,MIPS_EC_236_overall,Controlling High Blood Pressure,,622,,EHR
1740207364,PATEL,CAMA,MIPS_EC_236_overall,Controlling High Blood Pressure,,92,,EHR
1740501550,MA,JINGLI,MIPS_EC_236_overall,Controlling High Blood Pressure,,274,,EHR
1760499420,NOBLE,VICTORIA,MIPS_EC_236_overall,Controlling High Blood Pressure,,209,,EHR
1760762090,BILORI,UNKNOWN,MIPS_EC_236_overall,Controlling High Blood Pressure,,255,,EHR
1770642100,SWANSON,FRANK,MIPS_EC_236_overall,Controlling High Blood Pressure,,394,,EHR
1780022749,LOU,WYNEE,MIPS_EC_236_overall,Controlling High Blood Pressure,,595,,EHR
1780657213,LERTORA,JOHN,MIPS_EC_236_overall,Controlling High Blood Pressure,,223,,EHR
1780889493,SPIVAK,ROMAN,MIPS_EC_236_overall,Controlling High Blood Pressure,,230,,EHR
1790043040,SHAJAN,JOSHAN,MIPS_EC_236_overall,Controlling High Blood Pressure,,296,,EHR
1801918230,BARAKAT,MAGED,MIPS_EC_236_overall,Controlling High Blood Pressure,,75,,EHR
1811131105,GOMEZ,IRAN,MIPS_EC_236_overall,Controlling High Blood Pressure,,595,,EHR
1811900442,PATEL,VASANT,MIPS_EC_236_overall,Controlling High Blood Pressure,,733,,EHR
1811920333,RIAD,MAMDOUH,MIPS_EC_236_overall,Controlling High Blood Pressure,,1003,,EHR
1811938533,ASGARI,BARDIA,MIPS_EC_236_overall,Controlling High Blood Pressure,,334,,EHR
1831174051,GERSTENHABER,BRETT,MIPS_EC_236_overall,Controlling High Blood Pressure,,301,,EHR
1841267457,LICHT,PETER,MIPS_EC_236_overall,Controlling High Blood Pressure,,593,,EHR
1841486149,MARKS,DAVID,MIPS_EC_236_overall,Controlling High Blood Pressure,,500,,EHR
1851373773,CHEUNG,CHI,MIPS_EC_236_overall,Controlling High Blood Pressure,,425,,EHR
1861465593,KANJOLIA,ANAND,MIPS_EC_236_overall,Controlling High Blood Pressure,,521,,EHR
1861655466,BARBU,ANTONELA,MIPS_EC_236_overall,Controlling High Blood Pressure,,323,,EHR
1871584094,LANE,STEPHEN,MIPS_EC_236_overall,Controlling High Blood Pressure,,743,,EHR
1871669978,MATHIAS,ELLIOT,MIPS_EC_236_overall,Controlling High Blood Pressure,,667,,EHR
1881700631,TRISTINE,EDWARD,MIPS_EC_236_overall,Controlling High Blood Pressure,,513,,EHR
1891082079,ROSARIO TEJEDA,LINETTE,MIPS_EC_236_overall,Controlling High Blood Pressure,,618,,EHR
1902251937,YAZHEMSKIY,ARTHUR,MIPS_EC_236_overall,Controlling High Blood Pressure,,40,,EHR
1902809411,MURANO,RAYMOND,MIPS_EC_236_overall,Controlling High Blood Pressure,,151,,EHR
1912960741,SHARMA,ISHWARA,MIPS_EC_236_overall,Controlling High Blood Pressure,,279,,EHR
1922134634,GRABLE ESPOSITO,PHYLLIS,MIPS_EC_236_overall,Controlling High Blood Pressure,,298,,EHR
1922166529,PINCUS,JAYNE,MIPS_EC_236_overall,Controlling High Blood Pressure,,96,,EHR
1952356875,CONNORS,PAMELA,MIPS_EC_236_overall,Controlling High Blood Pressure,,222,,EHR
1952364523,KACPRZAK,KRZYSZTOF,MIPS_EC_236_overall,Controlling High Blood Pressure,,431,,EHR
1952395022,DICENSO,ANGELO,MIPS_EC_236_overall,Controlling High Blood Pressure,,630,,EHR
1952467672,STREIT,SAMUEL,MIPS_EC_236_overall,Controlling High Blood Pressure,,540,,EHR
1962885368,NAIK,DEEPTHI,MIPS_EC_236_overall,Controlling High Blood Pressure,,415,,EHR
1972935476,ABDELRAHMAN,ABD ALMONEM,MIPS_EC_236_overall,Controlling High Blood Pressure,,87,,EHR
1982627188,WILCON,RICHARD,MIPS_EC_236_overall,Controlling High Blood Pressure,,427,,EHR
1982766325,WESLER,LEE,MIPS_EC_236_overall,Controlling High Blood Pressure,,636,,EHR
1992869523,BOUCHER,KEVIN,MIPS_EC_236_overall,Controlling High Blood Pressure,,275,,EHR
1992942189,PENA-SISTO,CECILIA,MIPS_EC_236_overall,Controlling High Blood Pressure,,368,,EHR
1992971824,KAKKAR,AARTI,MIPS_EC_236_overall,Controlling High Blood Pressure,,170,,EHR
1003818436,SOUTHARD,REBECCA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,490,,EHR
1003864497,FLETCHER,MARK,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,591,,EHR
1013174697,VITALE,MARK,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,533,,EHR
1023012424,STAGIAS,JOHN,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,296,,EHR
1023077898,KAPLAN,JONATHAN,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,1348,,EHR
1023190634,WREDE,JAMES,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,209,,EHR
1043302623,PARE,GARY,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,970,,EHR
1053526384,DUNLEAVY,JOHN,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,754,,EHR
1063438224,HENSHAW,D ROSS,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,866,,EHR
1063494847,ARONOFF,RICHARD,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,44,,EHR
1063706232,BERLINER,JONATHAN,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,512,,EHR
1073506317,NATARAJAN,GANESH,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,276,,EHR
1083686950,KAVANAGH,BRIAN,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,521,,EHR
1104856921,GOWDA,MADHU,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,937,,EHR
1104866524,CONWAY,STEPHEN,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,485,,EHR
1104897784,HINDMAN,STEVEN,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,386,,EHR
1114085016,HAOUES-BROWN,THOURYA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,266,,EHR
1114193612,CLARK,BRIAN,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,445,,EHR
1124011457,WASSER,LARRY,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,260,,EHR
1134154560,PANKRATOV,ANNA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,602,,EHR
1134329436,TAMASDAN,CRISTINA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,138,,EHR
1144200031,ENNIS,FRANCIS,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,554,,EHR
1144212010,CAMPBELL,CRAWFORD,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,328,,EHR
1144229840,BRADY,ROBERT,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,513,,EHR
1144257288,BRAND,MICHAEL,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,527,,EHR
1144258377,HUSSAIN,SYED,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,286,,EHR
1144514522,FERGUSON,ADAM,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,494,,EHR
1144546888,CANTLON,MATTHEW,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,314,,EHR
1154569200,KAUL,MONIKA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,310,,EHR
1154577476,INDELICATO,MICHAEL,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,444,,EHR
1174505507,MULDER,DAVID,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,565,,EHR
1184673188,MOROCZ,DIANA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,285,,EHR
1184690992,GROUSSIS,GEORGE,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,326,,EHR
1184726598,DEPUY,JAMES,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,153,,EHR
1194968321,WEI,DAVID,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,404,,EHR
1205073962,JAQUEZ,COREY,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,221,,EHR
1205823515,GRIGER,DONALD,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,574,,EHR
1215143953,TOOSY,KAISER,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,1299,,EHR
1215194105,COVEY,AARON,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,625,,EHR
1225071962,BROWN,DAVID,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,810,,EHR
1225395783,YAKAVONIS,MARK,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,281,,EHR
1235169863,BELKIN,STUART,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,174,,EHR
1235290024,ZWEIG,DANA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,473,,EHR
1255303764,MILLER,SETH,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,451,,EHR
1255380267,MELTON,BARRY,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,293,,EHR
1255793956,CHAMBERS,ANNIKA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,209,,EHR
1265669089,BHOOMAGOUD,MADHAVI,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,214,,EHR
1275525123,HOERNER,THOMAS,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,469,,EHR
1275541773,CONUI,CARL,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,731,,EHR
1275554438,PARET,RONALD,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,509,,EHR
1275568701,MINGRONE,ROBERT,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,300,,EHR
1275735888,MCLEOD,ANDREW,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,152,,EHR
1285617100,YAMIN,JAY,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,281,,EHR
1285875484,JUNG,THOMAS,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,306,,EHR
1285946426,ANZ,MANAL,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,56,,EHR
1306831714,WEISENFELD,SHARI,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,24,,EHR
1316910185,ALPERT,LANCE,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,294,,EHR
1316962236,GARG,KABUL,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,385,,EHR
1326043332,COUNT,GARY,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,386,,EHR
1326058108,SILVERMAN,ISAAC,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,114,,EHR
1326068396,ANGELINI,PAULA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,1184,,EHR
1336180579,MILLER,JOEL,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,805,,EHR
1346211703,CUNNINGHAM,JAMES,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,312,,EHR
1346263456,KOLSTAD,LEONARD,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,482,,EHR
1346281136,GARCIA,ALMA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,257,,EHR
1356455265,NEAL,ELIZABETH,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,730,,EHR
1366428013,ISHAK,REDA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,301,,EHR
1366622920,CIMINIELLO,ANGELO,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,672,,EHR
1376518035,MURRAY,PAUL,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,1313,,EHR
1376597427,HAJ DARWISH,YUSEF,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,2060,,EHR
1376798728,DIMITROV,DIMITAR,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,777,,EHR
1386667574,DRISCOLL,JON,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,368,,EHR
1407879521,PRAVDA,JEFFREY,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,679,,EHR
1407964893,FICHT,KAY,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,403,,EHR
1417122946,BRUCE-TAGOE,CHARLES,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,520,,EHR
1417151457,VADASDI,KATHERINE,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,188,,EHR
1417985946,TANDON,PRIYA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,367,,EHR
1427041136,NI,OSCAR,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,219,,EHR
1427088202,SINGH,ARMINDER,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,597,,EHR
1437189586,DEVENEY,ROBERT,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,655,,EHR
1457445876,VINAGRE,MICHELLE,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,260,,EHR
1487653226,DELUCA,JEFFREY,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,660,,EHR
1497861587,SIEGEL,JUDSON,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,192,,EHR
1508152208,MORIELLO,DAYNNA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,272,,EHR
1508875451,HABASHY,WAGDY,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,406,,EHR
1518100072,LUTHI,CHRISTOPHER,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,297,,EHR
1528225414,DELOS,DEMETRIS,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,318,,EHR
1528231552,KILLEN,ANDREW,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,287,,EHR
1548252406,ERGIN,TAHSIN,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,228,,EHR
1558342790,VON HAAM,KAREN,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,379,,EHR
1558361402,WILLIAMS,JESSIE,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,37,,EHR
1558437269,CAMPOS,HELAR,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,407,,EHR
1568457323,BRECHER,KEITH,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,619,,EHR
1568551927,BAZOS,ANDREW,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,298,,EHR
1578536025,SETHI,PAUL,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,231,,EHR
1598707762,LASTOMIRSKY,DAVID,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,524,,EHR
1598898843,FRANK,JOSHUA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,438,,EHR
1609036961,MARKWITH,ANDREW,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,248,,EHR
1609902287,SHIEH,KENNETH,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,358,,EHR
1629012661,DOMANICK,THOMAS,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,437,,EHR
1629077714,WAZAZ,HOUSEIN,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,716,,EHR
1639103955,GUGLIELMO,THOMAS,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,687,,EHR
1639580665,WOLFSON,THEODORE,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,182,,EHR
1659347961,MENDES,ANTONIO,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,308,,EHR
1659373074,LAWRENCE,MARK,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,1109,,EHR
1659472249,KELLEY,FREDERIC,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,1004,,EHR
1669670584,TYSON,ADAM,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,1138,,EHR
1679538714,JEWETT,FREDERIC,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,718,,EHR
1679547830,GUARNIERI,KENNETH,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,434,,EHR
1679591168,ROSENBERG,BRADLEY,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,601,,EHR
1679656581,ROSENBERG,IRENE,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,135,,EHR
1679884779,NIELSEN,NATALIE,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,249,,EHR
1689673428,AUDYCKI,ROBERT,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,612,,EHR
1699189670,MODI,SACHIN,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,236,,EHR
1699785469,BLUTH,LAWRENCE,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,880,,EHR
1699941823,KOWALSKY,MARC,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,387,,EHR
1740207364,PATEL,CAMA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,297,,EHR
1740501550,MA,JINGLI,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,506,,EHR
1750355467,NAU,AMY,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,342,,EHR
1760453336,CLAIN,MICHAEL,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,431,,EHR
1760499420,NOBLE,VICTORIA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,275,,EHR
1780657213,LERTORA,JOHN,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,416,,EHR
1780712463,SEALEY,RANDOLPH,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,516,,EHR
1790705457,MCLAUGHLIN,EDWIN,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,578,,EHR
1790710986,MULLEN,JOHN,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,936,,EHR
1790872497,TICKNER,ANTHONY,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,421,,EHR
1801898150,FRANGER,ROBERT,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,520,,EHR
1801918230,BARAKAT,MAGED,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,183,,EHR
1801975537,DAVIS,ROBERT,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,320,,EHR
1801991435,GOLDEN,DAVID,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,856,,EHR
1811066277,QUINN,JOSEPHINE,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,72,,EHR
1811131105,GOMEZ,IRAN,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,554,,EHR
1811996556,LYNCH,MICHAEL,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,641,,EHR
1821034117,RYAN,RAYMOND,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,266,,EHR
1821315631,PRICE,ARIKE,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,194,,EHR
1831174051,GERSTENHABER,BRETT,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,500,,EHR
1841267457,LICHT,PETER,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,723,,EHR
1841292802,OSTROM,HAL,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,290,,EHR
1861655466,BARBU,ANTONELA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,369,,EHR
1861678542,GREENE,RONALD,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,180,,EHR
1881700631,TRISTINE,EDWARD,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,508,,EHR
1881911006,PAUL,JUSTIN,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,561,,EHR
1891082079,ROSARIO TEJEDA,LINETTE,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,386,,EHR
1891923058,PHILBRICK,JOSHUA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,363,,EHR
1902251937,YAZHEMSKIY,ARTHUR,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,104,,EHR
1902809411,MURANO,RAYMOND,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,372,,EHR
1912960741,SHARMA,ISHWARA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,362,,EHR
1932131927,DIGIOVANNI,GIUSEPPE,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,1020,,EHR
1952356875,CONNORS,PAMELA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,940,,EHR
1952364523,KACPRZAK,KRZYSZTOF,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,230,,EHR
1952746836,CHOO,KEVIN,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,363,,EHR
1962758193,BABINSKI,KATARZYNA,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,424,,EHR
1962885368,NAIK,DEEPTHI,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,418,,EHR
1972780583,DOMENICO,JOSEPH,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,445,,EHR
1972914067,SHULMAN,BRANDON,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,110,,EHR
1992971824,KAKKAR,AARTI,MIPS_EC_238_2+,Use of High-Risk Medications in the Elderly,,232,,EHR
1003818436,SOUTHARD,REBECCA,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,490,5,EHR
1003864497,FLETCHER,MARK,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,591,4,EHR
1013174697,VITALE,MARK,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,533,4,EHR
1023012424,STAGIAS,JOHN,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,296,5,EHR
1023077898,KAPLAN,JONATHAN,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,1348,5,EHR
1023190634,WREDE,JAMES,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,209,5,EHR
1043302623,PARE,GARY,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,970,5,EHR
1053526384,DUNLEAVY,JOHN,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,754,4,EHR
1063438224,HENSHAW,D ROSS,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,866,4,EHR
1063494847,ARONOFF,RICHARD,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,44,4,EHR
1063706232,BERLINER,JONATHAN,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,512,4,EHR
1073506317,NATARAJAN,GANESH,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,276,4,EHR
1083686950,KAVANAGH,BRIAN,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,521,4,EHR
1104856921,GOWDA,MADHU,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,937,3,EHR
1104866524,CONWAY,STEPHEN,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,485,4,EHR
1104897784,HINDMAN,STEVEN,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,386,4,EHR
1114085016,HAOUES-BROWN,THOURYA,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,266,4,EHR
1114193612,CLARK,BRIAN,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,445,3,EHR
1124011457,WASSER,LARRY,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,260,5,EHR
1134154560,PANKRATOV,ANNA,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,602,4,EHR
1134329436,TAMASDAN,CRISTINA,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,138,1,EHR
1144200031,ENNIS,FRANCIS,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,554,4,EHR
1144212010,CAMPBELL,CRAWFORD,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,328,5,EHR
1144229840,BRADY,ROBERT,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,513,3,EHR
1144257288,BRAND,MICHAEL,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,527,4,EHR
1144258377,HUSSAIN,SYED,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,286,4,EHR
1144514522,FERGUSON,ADAM,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,494,4,EHR
1144546888,CANTLON,MATTHEW,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,314,4,EHR
1154569200,KAUL,MONIKA,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,310,3,EHR
1154577476,INDELICATO,MICHAEL,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,444,4,EHR
1174505507,MULDER,DAVID,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,565,4,EHR
1184673188,MOROCZ,DIANA,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,285,4,EHR
1184690992,GROUSSIS,GEORGE,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,326,3,EHR
1184726598,DEPUY,JAMES,MIPS_EC_238_overall,Use of High-Risk Medications in the Elderly,,153,4,EHR
